METADATA|ElementEntry|AssignmentNumber|ElementName|EntryType|LegislativeDataGroupName|EffectiveStartDate|EffectiveEndDate|SourceSystemId|SourceSystemOwner|Reason
MERGE|ElementEntryValue|E3725131|Taxable NIable and Pensionable Adjustment|NIable Pay|108.53|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.53_E3725131_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3725131_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3725989|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3725989_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3725989_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3727304|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3727304_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3727304_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3730515|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3730515_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3730515_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3732521|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3732521_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3732521_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3735333|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3735333_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3735333_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3735744|Taxable NIable and Pensionable Adjustment|NIable Pay|83.8|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|83.8_E3735744_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3735744_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3742779|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3742779_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3742779_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3746002|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3746002_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3746002_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3746146|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3746146_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3746146_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3751504|Taxable NIable and Pensionable Adjustment|NIable Pay|67.83|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|67.83_E3751504_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3751504_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3752122|Taxable NIable and Pensionable Adjustment|NIable Pay|59.64|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|59.64_E3752122_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3752122_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3752581|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3752581_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3752581_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3753170|Taxable NIable and Pensionable Adjustment|NIable Pay|108.53|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.53_E3753170_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3753170_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3753460|Taxable NIable and Pensionable Adjustment|NIable Pay|71.18|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|71.18_E3753460_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3753460_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3754351|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3754351_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3754351_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3754428|Taxable NIable and Pensionable Adjustment|NIable Pay|108.53|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.53_E3754428_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3754428_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3754796|Taxable NIable and Pensionable Adjustment|NIable Pay|108.54|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.54_E3754796_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3754796_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3756675|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3756675_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3756675_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3757205|Taxable NIable and Pensionable Adjustment|NIable Pay|113.87|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|113.87_E3757205_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3757205_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758197|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758197_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758197_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758218|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3758218_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758218_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758238|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3758238_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758238_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758245|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758245_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758245_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758521|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758521_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758521_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758522|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758522_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3758522_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3758526|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758526_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758526_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758527|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758527_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758527_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758546|Taxable NIable and Pensionable Adjustment|NIable Pay|-1242.87|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|-1242.87_E3758546_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3758546_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3758547|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758547_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758547_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758548|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758548_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758548_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758549|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758549_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3758549_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3758551|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3758551_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758551_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758571|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758571_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758571_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758572|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3758572_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758572_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758574|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758574_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758574_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758577|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758577_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758577_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758601|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758601_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758601_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758603|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758603_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758603_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758604|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758604_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758604_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758606|Taxable NIable and Pensionable Adjustment|NIable Pay|17.08|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|17.08_E3758606_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3758606_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3758608|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758608_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758608_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758627|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3758627_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758627_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758629|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758629_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758629_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758631|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758631_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758631_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758633|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758633_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758633_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758657|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758657_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758657_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758659|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3758659_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758659_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758681|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758681_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758681_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758704|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758704_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758704_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758706|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3758706_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758706_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758707|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3758707_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758707_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3758804|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3758804_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3758804_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3759066|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3759066_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3759066_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3759067|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3759067_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3759067_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3759889|Taxable NIable and Pensionable Adjustment|NIable Pay|113.87|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|113.87_E3759889_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3759889_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3765950|Taxable NIable and Pensionable Adjustment|NIable Pay|71.18|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|71.18_E3765950_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3765950_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3768033|Taxable NIable and Pensionable Adjustment|NIable Pay|90.45|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|90.45_E3768033_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3768033_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3768579|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3768579_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3768579_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3769315|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3769315_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3769315_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3774577|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3774577_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3774577_Taxable NIable and Pensionable Adjustment_2024/08/01_1
